id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl,image_filename
1442,Floral Printed 3000 GSM Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20822748/2022/11/19/5c688180-3b31-43bd-8ced-fd95115a565c1668835853021BathRugs1.jpg",-,5579.0,8999.0,0.0,0,38,Trident,https://www.myntra.com/carpets/trident/trident-floral-printed-100-wool-with-cotton-backing-3000-gsm-carpet/20822748/buy,Floral_Printed_3000_GSM_Carpet_1441.jpg
1443,Geometric Printed Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21655738/2023/1/21/faed4fcc-1e44-4d69-955d-5bc01d6987bd1674298735418Carpets1.jpg",-,5499.0,9999.0,0.0,0,45,Athom Trendz,https://www.myntra.com/carpets/athom-trendz/athom-trendz-blue--grey-geometric-printed-anti-skid-carpet/21655738/buy,Geometric_Printed_Anti-Skid_Carpet_1442.jpg
1444,Solid Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/4/48158d72-00f8-4130-a045-61a84ccfb74d1614859317454-1.jpg",-,5399.0,5999.0,0.0,0,10,Saral Home,https://www.myntra.com/carpets/saral-home/saral-home-maroon-solid-anti-skid-carpet/13807018/buy,Solid_Anti-Skid_Carpet_1443.jpg
1445,Solid Cotton Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14876726/2022/3/11/751f12ed-151c-4e71-bc9a-13b02c85caf11646969134312SaralHomeBeigeSolidCottonCarpet1.jpg",-,3749.0,4999.0,0.0,0,25,Saral Home,https://www.myntra.com/carpets/saral-home/saral-home-beige-solid-cotton-carpet/14876726/buy,Solid_Cotton_Carpet_1444.jpg
1446,"3 Pcs Doormat, Runner & Carpet","https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17346234/2022/3/2/fe82c08a-1c77-4cb2-947d-779de4d2485b1646194998560AthomLivingDistressedBluePremiumAntiSlipPrintedDoormatRunner1.jpg",-,3638.0,5597.0,0.0,0,35,Athom Trendz,https://www.myntra.com/carpets/athom-trendz/athom-trendz-blue--beige-set-of-3-geometric-anti-slip-doormat-runner--carpet/17346234/buy,3_Pcs_Doormat__Runner___Carpet_1445.jpg
1447,Textured Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18405682/2022/5/24/00cce743-77d9-40a3-8c58-60b2e34be6cc1653398336657URBANDREAMFASHIONABSTRACTGEOMETRICTRIANGLESTUFTBLUEANDGREYCA1.jpg",-,3999.0,7999.0,0.0,0,4000,URBAN DREAM,https://www.myntra.com/carpets/urban-dream/urban-dream-blue--grey-textured-carpet/18405682/buy,Textured_Carpet_1446.jpg
1448,Solid Anti-Skid Dhurrie,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/25/3b8ae639-79c1-4528-ba86-b2c88e980f591606281297218-1.jpg",-,1799.0,2999.0,4.6,5,40,Saral Home,https://www.myntra.com/floor-mats--dhurries/saral-home/saral-home-blue-solid-anti-skid-dhurrie/13082466/buy,Solid_Anti-Skid_Dhurrie_1447.jpg
1449,Ethnic Motifs Printed Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21695688/2023/1/25/6416c8eb-e8e1-4549-9703-34c6a497478a1674643258494Carpets1.jpg",-,4666.0,5490.0,0.0,0,15,Art Avenue,https://www.myntra.com/carpets/art-avenue/art-avenue-white--blue-ethnic-motifs-printed-cotton-carpet/21695688/buy,Ethnic_Motifs_Printed_Carpet_1448.jpg
1450,Textured Rectangular Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19643222/2022/8/25/6e711c59-bf9c-4b24-b640-df1eaa453d141661425069092LUXEHOMEINTERNATIONALBrownTexturedRectangularCarpet1.jpg",-,2719.0,3399.0,0.0,0,20,LUXEHOME INTERNATIONAL,https://www.myntra.com/carpets/luxehome-international/luxehome-international-brown-textured-rectangular-carpet/19643222/buy,Textured_Rectangular_Carpet_1449.jpg
1451,Striped 550 GSM Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16720120/2022/1/7/64dec198-7556-42d3-a928-dcf2805d400f1641554004921NA1.jpg",-,999.0,999.0,4.4,448,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-cotton-rich-terry-550-gsm-ultrasoft-and--durable-striped-bath-towel/16720120/buy,Striped_550_GSM_Bath_Towel_1450.jpg
1452,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/12/29051cd7-9fdb-42a3-bceb-660192c39b611591912922826-1.jpg",-,489.0,999.0,4.2,1800,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-fuchsia-pink-solid-bath-robe/11938872/buy,Women_Solid_Bath_Robe_1451.jpg
1453,Kids Solid Bath Robe With Belt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18013174/2022/4/23/56f0d122-76e6-4b5f-aafa-96dc5c674c521650714270344BathRobe1.jpg",-,506.0,1299.0,4.1,312,61,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-kids-pink-solid-bath-robe-with-belt/18013174/buy,Kids_Solid_Bath_Robe_With_Belt_1452.jpg
1454,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/11/8c2f5025-15c6-4c31-9712-27d7d947c0601591831006223-1.jpg",-,489.0,999.0,4.1,2100,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-purple-solid-bath-robe/11938868/buy,Women_Solid_Bath_Robe_1453.jpg
1455,Unisex Print Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16719348/2022/1/7/d48f24b3-3541-4280-a078-407e8b6c531b1641549553810na1.jpg",-,999.0,999.0,4.4,374,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-grey--red-cotton-rich-terry-550-gsm-ultrasoft-and--durable-grindle-bath-towel/16719348/buy,Unisex_Print_Cotton_Bath_Towel_1454.jpg
1456,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/11938886/2020/6/13/322bef4f-6974-4da2-a33d-6a44445abf8b1592031424316ELEVANTOWomenPinkSolidBathRobe1.jpg",-,489.0,999.0,4.1,1200,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-pink-solid-bath-robe/11938886/buy,Women_Solid_Bath_Robe_1455.jpg
1457,Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22197158/2023/3/2/ed46b065-8ee3-4515-9714-579d3a0542b21677755332509CreevaEverydayCollectionHalfSleeveFreeSizeTerryBathrobeWithF1.jpg",-,487.0,1499.0,4.4,21,1012,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-everyday-collection-half-sleeve-bath-robe/22197158/buy,Bath_Robe_1456.jpg
1458,Solid Pure Cotton 500 GSM Soft & Plush Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14926680/2022/7/27/774c080a-b5e6-434d-9ffd-8818b17e47fe1658944915754TridentBlueSolidPureCotton500GSMSoftPlushBathTowel1.jpg",-,515.0,1199.0,4.5,218,57,Trident,https://www.myntra.com/bath-towels/trident/trident-blue-solid-pure-cotton-500-gsm-soft--plush-bath-towel/14926680/buy,Solid_Pure_Cotton_500_GSM_Soft___Plush_Bath_Towel_1457.jpg
1459,500 GSM Pure Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14926674/2022/7/27/8b895ece-e25c-4492-b6ce-85bd4a0655011658944930543TridentBlueSolid500GSMPureCottonBathTowel1.jpg",-,575.0,1199.0,4.4,179,52,Trident,https://www.myntra.com/bath-towels/trident/trident-blue-solid-500-gsm-pure-cotton-bath-towel/14926674/buy,500_GSM_Pure_Cotton_Bath_Towel_1458.jpg
1460,Set Of 3 Solid Face Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14806608/2021/10/12/b304b2f4-5986-4aec-b5c2-ea02c290f9441634033229996JockeySetOf3NavyBlueSolidPureCotton450GSMFaceTowels1.jpg",-,279.0,279.0,4.4,267,0,Jockey,https://www.myntra.com/face-towels/jockey/jockey-pack-of-3-navy-t301-cotton-terry-500-gsm-ultrasoft--durable-solid-face-towel/14806608/buy,Set_Of_3_Solid_Face_Towels_1459.jpg
1461,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20249752/2022/10/3/6a0b3b3f-1b32-4923-a09a-6bf5f67263581664780909873BathRobe1.jpg",-,558.0,1299.0,4.3,63,57,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-grey-solid-bath-robe/20249752/buy,Women_Solid_Bath_Robe_1460.jpg
1462,Set of 2 Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14788264/2022/7/27/3c9d5859-d6dd-43fd-9166-70c549c550a61658944371889TridentSetof2NavyBlue500GSMStripedCottonBathTowels1.jpg",-,749.0,1499.0,4.3,81,50,Trident,https://www.myntra.com/bath-towels/trident/trident-set-of-2-navy-blue-500-gsm-striped-cotton-bath-towels/14788264/buy,Set_of_2_Bath_Towels_1461.jpg
1463,Set Of 2 Solid 500 GSM Cotton Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18743778/2022/6/15/1afcccda-3dbb-498e-ae4b-77bfa9bcc1121655294988107BathTowels1.jpg",-,1699.0,3399.0,4.9,11,50,SPACES,https://www.myntra.com/bath-towels/spaces/spaces-set-of-2-solid-500-gsm-cotton-bath-towels/18743778/buy,Set_Of_2_Solid_500_GSM_Cotton_Bath_Towels_1462.jpg
1464,Set Of 2 Printed 500GSM Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20357874/2022/10/11/9375846a-fa04-421c-a0f5-5209b05b15711665479575720BathTowels1.jpg",-,1294.0,1849.0,4.7,29,30,Trident,https://www.myntra.com/bath-towels/trident/trident-set-of-2-striped-500-gsm-bath-towels/20357874/buy,Set_Of_2_Printed_500GSM_Bath_Towels_1463.jpg
1465,Set Of 2 Solid 500 GSM Pure Cotton Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16614560/2021/12/27/ab2a8aaf-a219-4858-9011-83fa534f54931640590251818Anatolia2PieceCottonBathTowelin500Gsm-RustCocoa1.jpg",-,899.0,1999.0,4.2,54,55,Aura,https://www.myntra.com/bath-towels/aura/aura-rust--brown-set-of-2-solid-500-gsm-pure-cotton-bath-towels/16614560/buy,Set_Of_2_Solid_500_GSM_Pure_Cotton_Bath_Towels_1464.jpg
1466,Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22197170/2023/3/2/d730b0c6-7598-48c7-9e23-d9765526bff91677754612370BathRobe1.jpg",-,487.0,1499.0,4.3,16,1012,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-everyday-collection-navy-blue-front-pocket-bath-robe/22197170/buy,Bath_Robe_1465.jpg
1467,Women Solid Bathmusic Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/11/50185d78-2fb3-40ea-92c3-0677365435061591836075321-1.jpg",-,489.0,999.0,4.0,744,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-black-solid-bathmusic-bath-robe/11938880/buy,Women_Solid_Bathmusic_Bath_Robe_1466.jpg
1468,Unisex Solid Face Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16065192/2022/3/31/fb6dffc2-cefd-4c05-ac80-21340afe9c6e1648710223351-HRX-by-Hrithik-Roshan-Unisex-Burgundy-Solid-Face-Towel-96164-7.jpg",-,199.0,999.0,4.3,210,80,HRX by Hrithik Roshan,https://www.myntra.com/face-towels/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-unisex-burgundy-solid-face-towel/16065192/buy,Unisex_Solid_Face_Towel_1467.jpg
1469,Set of 2 Solid Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/13972320/2021/10/13/5cc8bcb8-f762-4c94-96ef-1aa95a96b4701634103899989-Storyhome-Set-of-2-Navy-Blue--Green-Solid-450GSM-Super-Absor-1.jpg",-,799.0,2598.0,4.2,130,1799,Story@home,https://www.myntra.com/bath-towels/storyhome/storyhome-set-of-2-navy-blue--green-solid-450gsm-super-absorbent-bath-towels/13972320/buy,Set_of_2_Solid_Bath_Towels_1468.jpg
1470,Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18597004/2022/6/3/e1bea17c-583c-444f-b5a5-45400fffbd4e1654252380912CREEVALUXURYMEDIUMSIZEBATHROBEWINE1.jpg",-,1499.0,2999.0,4.3,60,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-burgundy-solid-bath-robe/18597004/buy,Solid_Bath_Robe_1469.jpg
1471,500 GSM Pure Cotton Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17086286/2022/2/9/2af32a59-717a-4ac6-a1ad-d8c2feb349151644397184881BathTowels1.jpg",-,899.0,899.0,4.3,169,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-cotton-terry-500-gsm-ultrasoft-and--durable-patterned-bath-towel/17086286/buy,500_GSM_Pure_Cotton_Towel_1470.jpg
1472,Solid Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16719338/2022/1/7/92f87eb5-d621-4139-9d98-5c08b806b8561641550720671na1.jpg",-,799.0,799.0,4.2,166,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-navy-cotton-terry-500-gsm-ultrasoft-and--durable-solid-bath-towel/16719338/buy,Solid_Cotton_Bath_Towel_1471.jpg
1473,Set Of 6 Solid Pure Cotton 500 GSM Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14788286/2022/7/27/afed93db-3445-4958-80e5-628c07656acf1658944554680TridentSetOf6Burgundy-ColouredSolidPureCotton500GSMTowels1.jpg",-,1299.0,2499.0,4.5,112,48,Trident,https://www.myntra.com/towel-set/trident/trident-set-of-6-burgundy-coloured-solid-pure-cotton-500-gsm-towels/14788286/buy,Set_Of_6_Solid_Pure_Cotton_500_GSM_Towels_1472.jpg
1474,Solid 500 GSM Pure Cotton Soft & Plush Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14926676/2022/7/27/33f3a4ed-ba0b-4928-bede-ffc3608fc9e61658944838843TridentWhiteSolid500GSMPureCottonSoftPlushBathTowel1.jpg",-,455.0,1199.0,4.5,83,62,Trident,https://www.myntra.com/bath-towels/trident/trident-white-solid-500-gsm-pure-cotton-soft--plush-bath-towel/14926676/buy,Solid_500_GSM_Pure_Cotton_Soft___Plush_Bath_Towel_1473.jpg
1475,Set of 4 Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14374862/2022/7/27/e8cf69f6-35a9-4769-8f2a-088978959fea1658944798214TridentUnisexSetof4Black500GSMCottonBathTowel1.jpg",-,1443.0,3799.0,4.3,18,62,Trident,https://www.myntra.com/bath-towels/trident/trident-unisex-set-of-4-black-500gsm-cotton-bath-towel/14374862/buy,Set_of_4_Cotton_Bath_Towel_1474.jpg
1476,400GSM Bath Robe with Slippers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16608370/2021/12/24/4f9f613d-5066-4bc7-b4a8-b11625461e3c1640346181543BathRobe1.jpg",-,1483.0,2799.0,4.2,95,47,RANGOLI,https://www.myntra.com/bath-robe/rangoli/rangoli-unisex-grey-pure-cotton-400-gsm-large-bath-robe-with-slippers/16608370/buy,400GSM_Bath_Robe_with_Slippers_1475.jpg
1477,Solid Pure Cotton 500 GSM Soft & Plush Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14926678/2022/7/27/4005332f-6b0d-4ef8-a0e0-86a053bf6fbf1658944711246TridentBrownSolidPureCotton500GSMSoftPlushBathTowel1.jpg",-,575.0,1199.0,4.5,189,52,Trident,https://www.myntra.com/bath-towels/trident/trident-brown-solid-pure-cotton-500-gsm-soft--plush-bath-towel/14926678/buy,Solid_Pure_Cotton_500_GSM_Soft___Plush_Bath_Towel_1476.jpg
1478,Solid Kids Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20249748/2022/10/3/c8080f9f-24c3-4fec-a7d6-6332623ec3121664774990423BathRobe1.jpg",-,506.0,1299.0,4.4,48,61,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-unisex-kids-grey-solid-bath-robe/20249748/buy,Solid_Kids_Bath_Robe_1477.jpg
1479,Women Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/9104835/2019/3/27/8a04e6f1-137c-42c4-acd1-c5a6bec4d45d1553672995608-Trident-Women-White-Solid-Bath-Robe-421553672994460-1.jpg",-,1884.0,2899.0,4.5,298,35,Trident,https://www.myntra.com/bath-robe/trident/trident-women-white-solid-bath-robe/9104835/buy,Women_Bath_Robe_1478.jpg
1480,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20249734/2022/10/3/3a3012e8-3822-41fc-bb42-a9deea8d19f51664780970758BathRobe1.jpg",-,489.0,999.0,4.3,60,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-grey--navy-blue-solid-bath-robe/20249734/buy,Women_Solid_Bath_Robe_1479.jpg
1481,Solid 500 GSM Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14765734/2022/2/13/5309aa8a-da95-48e8-b076-b00777a9a2b81644763007049DDecorCharcoal-GreyCoral-ColouredSolid500GSMCottonBathTowel1.jpg",-,799.0,999.0,4.5,106,20,DDecor,https://www.myntra.com/bath-towels/ddecor/ddecor-charcoal-grey--coral-coloured-solid-500-gsm-cotton-bath-towel/14765734/buy,Solid_500_GSM_Cotton_Bath_Towel_1480.jpg
1482,Set Of 2 Solid Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16614572/2021/12/27/382987e0-2201-4288-ac2c-558b0d5d5d511640588667524Anatolia2PieceCottonBathTowelin500Gsm-HeavenPurple1.jpg",-,899.0,1999.0,4.3,46,55,Aura,https://www.myntra.com/bath-towels/aura/aura-set-of-2-solid-500-gsm-cotton-bath-towels/16614572/buy,Set_Of_2_Solid_Bath_Towels_1481.jpg
1483,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18597012/2022/6/3/aeab6068-44ae-4abe-be94-7c12c0a5aa191654235924640CREEVALUXURYLARGESIZEBATHROBEBLUE1.jpg",-,1499.0,2999.0,3.8,25,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-women-blue-solid-bath-robe/18597012/buy,Women_Solid_Bath_Robe_1482.jpg
1484,Men Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20249744/2022/10/3/662548b1-c5f4-4794-9a93-a0cab86911c01664779092056BathRobe1.jpg",-,558.0,1299.0,3.9,16,57,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-men-grey-solid-bath-robe/20249744/buy,Men_Solid_Bath_Robe_1483.jpg
1485,Unisex Set Of 6 500 GSM Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/13834924/2022/7/27/d96eb79f-4388-4071-ad96-c2e6f42a07591658944536266TridentUnisexSetOf6BrownSolid500GSMTowels1.jpg",-,1299.0,2499.0,4.5,170,48,Trident,https://www.myntra.com/towel-set/trident/trident-unisex-set-of-6-brown-solid-500-gsm-towels/13834924/buy,Unisex_Set_Of_6_500_GSM_Towels_1484.jpg
1486,Set Of 6 Solid Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/13939928/2022/7/27/797826aa-bdf3-4c8a-8844-f392496ad4db1658944680455TridentUnisexSetOf6CharcoalGreySolid500GSMTowelSet1.jpg",-,1299.0,2499.0,4.6,132,48,Trident,https://www.myntra.com/towel-set/trident/trident-unisex-set-of-6-charcoal-grey-solid-500-gsm-towel-set/13939928/buy,Set_Of_6_Solid_Towel_Set_1485.jpg
1487,Set Of 2 Solid Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16614578/2021/12/27/f6587ea3-3a03-4a5d-bdd0-2b424cc099661640588308120Anatolia2PieceCottonBathTowelin500Gsm-TealPink1.jpg",-,899.0,1999.0,4.3,44,55,Aura,https://www.myntra.com/bath-towels/aura/aura-set-of-2-solid-500-gsm-cotton-bath-towels/16614578/buy,Set_Of_2_Solid_Bath_Towels_1486.jpg
1488,Set Of 5 170 GSM Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18703928/2022/6/21/77fca6ad-e3de-47ac-80df-36d306173e2a1655827262795RAMRAJCOTTONSetOf5Striped350GSMPureCottonBathTowels1.jpg",-,1025.0,1025.0,4.5,33,0,Ramraj,https://www.myntra.com/bath-towels/ramraj/ramraj-set-of-5-striped-pure-cotton-bath-towels/18703928/buy,Set_Of_5_170_GSM_Bath_Towels_1487.jpg
1489,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/11/28b90450-915d-481d-9fee-8f15ef4e73a51591829820864-1.jpg",-,489.0,999.0,4.0,875,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-maroon-solid-bath-robe/11938902/buy,Women_Solid_Bath_Robe_1488.jpg
1490,Unisex Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18596988/2022/6/3/04905389-6eb3-42dc-ba8e-9a7403c5e7a21654244845214CREEVALUXURYMEDIUMSIZEBATHROBEBLUE1.jpg",-,1499.0,2999.0,4.0,86,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-unisex-blue-solid-bath-robe-/18596988/buy,Unisex_Solid_Bath_Robe_1489.jpg
1491,Kids Printed 400 GSM Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19572096/2023/1/18/8e238c74-fc7a-4050-9329-17023dd3ab251674039626787-RANGOLI-Kids-Peach-Colored-Printed-Pure-Cotton-400-GSM-Bath--1.jpg",-,945.0,2199.0,4.2,76,57,RANGOLI,https://www.myntra.com/bath-robe/rangoli/rangoli-kids-peach-colored-printed-pure-cotton-400-gsm-bath-robe/19572096/buy,Kids_Printed_400_GSM_Bath_Robe_1490.jpg
1492,Set Of 10 Solid 380 GSM Pure Cotton Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18355106/2022/5/20/8c96434d-055a-4fdd-bdc7-c157b0e0d0931653041626347SPACES100CottonTowelComboHighAbsorbency70Cmx150Cm40Cmx60Cm301.jpg",-,799.0,2499.0,4.2,80,68,SPACES,https://www.myntra.com/towel-set/spaces/spaces-set-of-10-solid-380-gsm-pure-cotton-towel-set/18355106/buy,Set_Of_10_Solid_380_GSM_Pure_Cotton_Towel_Set_1491.jpg
